#{"t_start": 1779719869.9808426, "env_id": "Blackjack4game-v1"}
r,l,t
-1.0,3,17.007906
0.0,5,17.012499
0.0,3,17.015096
0.0,3,17.017658
0.0,5,17.021917
-1.0,4,17.025357
0.0,4,17.028716
0.0,4,17.032144
0.0,3,17.034682
-0.055563,2,17.03641
0.0,3,17.039223
-0.334588,4,17.042727
0.265148,4,17.046108
0.0,2,17.047785
0.0,3,17.050301
-0.582738,3,17.052881
-0.294623,3,17.05542
-1.0,2,17.057162
0.40296,3,17.059623
0.0,5,17.063845
-1.0,3,17.066428
0.0,3,17.069058
0.0,3,17.07159
0.0,3,17.074217
0.033301,4,17.077984
0.0,2,17.07975
0.0,2,17.081594
0.0,3,17.084171
-1.0,4,17.08745
0.0,4,17.090762
0.0,3,17.093162
0.0,4,17.096791
-1.620708,2,17.098913
-1.0,3,17.102029
0.0,3,17.105964
0.0,2,17.108039
1.0,2,17.110187
1.0,4,17.113843
-1.0,3,17.117347
0.0,4,17.12307
0.233979,2,17.125659
-0.178419,2,17.127753
0.0,2,17.12971
0.0,2,17.131768
0.0,5,17.136042
0.0,2,17.13832
0.0,3,17.141278
-1.0,3,17.143961
0.0,3,17.146843
1.0,2,17.14863
1.101459,2,17.150434
0.0,3,17.153199
0.0,3,17.155829
0.0,2,17.157487
-0.32843,3,17.159979
0.0,3,17.162515
